2	437
4	150
6	82
8	69
10	52
12	43
14	33
16	26
18	20
20	9
22	19
24	10
26	13
28	10
30	5
32	8
34	5
36	9
38	9
40	10
42	8
44	8
46	4
48	3
50	3
52	1
54	2
56	4
58	4
60	1
62	5
64	3
66	3
68	3
70	1
72	2
74	3
76	5
78	3
80	2
82	5
84	1
86	5
88	1
90	2
94	1
96	1
98	2
100	1
102	2
104	3
106	4
110	1
114	1
116	2
118	1
120	2
122	2
124	1
126	1
128	2
134	1
136	2
138	1
144	1
148	1
152	2
154	1
156	1
158	1
160	2
162	1
166	1
170	1
172	2
186	3
190	1
194	1
196	2
200	2
204	1
222	1
228	1
230	2
240	1
256	1
264	1
270	1
276	1
280	1
284	1
292	1
294	1
322	1
332	2
338	1
344	1
386	1
388	1
394	1
402	1
408	1
418	2
428	1
432	1
448	1
450	1
456	1
468	1
492	1
498	1
534	1
546	1
552	1
568	1
582	1
590	1
612	1
664	1
684	1
688	1
732	1
740	1
742	1
774	1
782	1
840	1
856	1
918	1
928	1
936	1
960	1
1102	1
1146	1
1204	1
1270	1
1274	1
1276	1
1484	1
1650	1
1702	1
1924	1
2002	1
2056	1
2220	1
2370	1
3126	1
3848	1
5724	1
6272	1
8052	1
8762	1
10746	1
15870	1
52266	1
1	1128
3	264
5	128
7	98
9	70
11	49
13	34
15	26
17	25
19	19
21	19
23	9
25	19
27	13
29	7
31	16
33	9
35	6
37	7
39	5
41	3
43	4
45	5
47	11
49	4
51	2
53	4
55	7
57	6
59	3
61	5
63	3
65	5
67	4
69	2
71	1
73	5
75	2
77	5
79	1
81	3
83	1
85	1
87	2
89	1
91	1
93	4
95	1
97	2
99	3
101	2
103	1
105	2
107	5
113	1
117	1
121	1
123	2
127	2
129	2
135	1
139	2
141	2
143	1
145	1
147	1
149	2
155	1
157	1
159	1
161	1
167	1
173	2
177	1
179	1
183	1
185	2
189	2
191	1
193	1
195	1
199	1
205	1
209	1
221	1
223	2
227	2
229	1
233	2
269	2
273	1
275	1
277	1
279	2
285	2
297	1
301	2
305	1
309	1
335	1
343	1
349	1
353	1
357	1
361	1
369	1
391	1
395	1
411	1
413	1
429	1
435	1
467	1
487	1
517	1
523	1
527	2
539	1
553	1
639	1
659	1
667	1
689	1
707	1
725	1
783	1
829	1
839	1
865	1
937	1
1021	1
1051	1
1075	1
1115	1
1167	1
1189	1
1283	1
1391	1
1441	1
1457	1
1493	1
1537	1
1815	1
1839	1
1961	1
2133	1
2275	1
2543	1
2605	1
2743	1
2789	1
2889	1
3183	1
3471	1
3509	1
3881	1
4169	1
4545	1
4733	1
5061	1
5377	1
6775	1
7431	1
9775	1
12135	1
13611	1
18585	1
22087	1
27713	1
36095	1
2266421	1
