2	252401
4	102333
6	57994
8	33222
10	20381
12	13793
14	10046
16	7562
18	6042
20	4810
22	4021
24	3291
26	2810
28	2293
30	2064
32	1772
34	1552
36	1373
38	1229
40	1069
42	926
44	791
46	768
48	673
50	596
52	542
54	499
56	433
58	417
60	362
62	348
64	352
66	318
68	282
70	257
72	211
74	212
76	207
78	180
80	174
82	153
84	152
86	123
88	154
90	138
92	132
94	104
96	116
98	93
100	96
102	94
104	105
106	76
108	82
110	86
112	80
114	56
116	64
118	62
120	53
122	51
124	54
126	39
128	46
130	45
132	42
134	49
136	44
138	28
140	40
142	37
144	36
146	40
148	28
150	33
152	45
154	33
156	19
158	18
160	29
162	24
164	24
166	33
168	24
170	17
172	30
174	17
176	22
178	16
180	15
182	25
184	25
186	13
188	7
190	23
192	13
194	22
196	12
198	16
200	15
202	12
204	13
206	11
208	13
210	8
212	7
214	11
216	12
218	10
220	9
222	12
224	5
226	15
228	12
230	17
232	12
234	6
236	14
238	5
240	6
242	12
244	7
246	8
248	6
250	5
252	3
254	3
256	9
258	10
260	3
262	7
264	6
266	6
268	4
270	4
272	3
274	8
276	4
278	3
280	5
282	2
284	8
286	5
288	3
290	6
292	1
294	4
296	2
298	5
300	4
302	5
304	3
306	5
308	6
310	5
312	2
314	1
316	3
318	4
320	3
322	2
324	2
328	3
330	1
332	3
334	2
336	1
338	5
340	3
342	3
344	5
348	3
350	1
352	1
354	2
356	2
360	2
362	2
364	4
366	4
368	2
372	5
376	1
380	2
384	1
386	3
388	1
392	3
394	1
396	1
398	3
400	3
402	2
404	5
406	3
410	1
412	1
414	2
416	2
418	2
420	2
422	1
424	2
428	1
432	1
434	1
436	2
438	1
442	1
444	2
446	1
450	1
452	3
456	1
458	1
460	1
464	2
466	3
470	1
490	3
494	1
496	1
498	1
500	2
508	1
514	1
516	1
524	2
526	1
530	1
532	1
538	1
552	2
556	3
562	1
564	2
566	1
568	1
570	1
572	1
574	2
578	1
582	1
584	1
588	1
592	1
604	1
608	1
610	1
622	2
624	1
628	1
632	1
678	1
684	2
698	1
702	2
706	1
712	1
714	1
718	1
726	1
760	2
770	1
772	2
774	1
776	1
780	1
790	1
796	1
810	1
824	1
846	1
854	1
874	1
902	1
946	1
994	1
1022	1
1040	1
1102	1
1140	1
1146	1
1154	1
1164	1
1254	1
1294	1
1394	1
1398	1
1476	1
1510	1
1540	1
1554	1
1648	1
1872	1
2868	1
2878	1
9484	1
1	448791
3	154434
5	75860
7	43975
9	25395
11	16406
13	11726
15	8625
17	6819
19	5420
21	4427
23	3552
25	3024
27	2566
29	2172
31	1916
33	1651
35	1423
37	1267
39	1092
41	962
43	894
45	826
47	666
49	666
51	608
53	529
55	492
57	456
59	388
61	357
63	344
65	349
67	280
69	231
71	250
73	236
75	202
77	208
79	178
81	164
83	162
85	156
87	161
89	139
91	126
93	116
95	117
97	105
99	111
101	106
103	107
105	80
107	82
109	71
111	74
113	67
115	70
117	55
119	52
121	57
123	48
125	38
127	54
129	58
131	52
133	39
135	46
137	43
139	39
141	33
143	36
145	46
147	32
149	27
151	38
153	40
155	29
157	22
159	26
161	38
163	37
165	22
167	32
169	20
171	24
173	20
175	8
177	17
179	16
181	24
183	24
185	19
187	15
189	27
191	26
193	16
195	20
197	6
199	16
201	9
203	15
205	14
207	12
209	8
211	9
213	16
215	10
217	13
219	10
221	4
223	10
225	11
227	7
229	11
231	6
233	7
235	4
237	14
239	7
241	2
243	9
245	3
247	9
249	8
251	5
253	9
255	11
257	4
259	6
261	12
263	6
265	8
267	6
269	6
271	6
273	10
275	9
277	4
279	2
281	5
283	2
285	1
287	6
289	3
291	4
293	3
295	5
297	3
299	2
301	5
303	2
305	4
307	2
309	5
311	1
313	1
315	2
317	1
319	5
321	3
323	1
325	5
327	2
329	3
331	6
333	3
335	3
337	2
339	2
341	2
343	4
345	2
347	1
351	4
353	3
355	1
357	1
359	1
361	2
363	4
365	4
367	1
369	1
371	4
373	2
375	2
377	2
379	4
381	3
383	3
385	2
387	1
389	1
391	8
397	3
399	1
401	2
403	1
405	1
407	3
409	1
411	2
417	2
419	4
421	2
423	2
425	2
427	1
429	2
431	1
435	1
437	1
439	2
441	1
443	3
451	2
453	2
455	1
457	2
459	1
461	2
463	1
465	4
467	2
469	1
471	1
473	1
475	1
479	4
495	1
503	1
505	2
509	1
513	1
515	3
519	3
523	1
525	2
529	2
535	2
539	1
541	2
551	2
559	2
561	1
563	1
577	1
583	1
585	1
587	1
599	1
607	1
615	1
633	1
637	1
641	1
645	1
661	2
663	1
665	1
667	2
673	1
677	1
679	1
681	1
695	1
705	1
719	1
723	1
727	1
735	1
739	1
757	1
761	1
775	1
781	1
795	1
819	1
837	1
857	1
889	1
901	1
905	1
935	2
971	1
983	1
1051	1
1091	1
1189	1
1215	2
1233	1
1239	1
1289	1
1305	1
1339	1
1349	1
1515	1
1861	1
2067	1
2741	1
