2	212298
4	71168
6	38506
8	25093
10	18026
12	13436
14	10570
16	8797
18	7071
20	5868
22	5130
24	4420
26	3735
28	3331
30	2959
32	2633
34	2402
36	2151
38	2062
40	1759
42	1692
44	1545
46	1430
48	1287
50	1237
52	1146
54	1067
56	967
58	1002
60	875
62	806
64	767
66	754
68	718
70	683
72	613
74	578
76	617
78	562
80	502
82	537
84	494
86	483
88	407
90	437
92	395
94	408
96	367
98	350
100	336
102	328
104	338
106	332
108	314
110	285
112	281
114	299
116	263
118	247
120	238
122	228
124	224
126	237
128	205
130	215
132	192
134	193
136	226
138	192
140	179
142	172
144	188
146	159
148	154
150	112
152	146
154	136
156	150
158	141
160	131
162	154
164	153
166	116
168	129
170	126
172	108
174	107
176	131
178	109
180	103
182	104
184	79
186	114
188	86
190	96
192	93
194	93
196	73
198	94
200	85
202	86
204	80
206	72
208	79
210	79
212	69
214	90
216	61
218	80
220	56
222	60
224	54
226	58
228	58
230	48
232	65
234	58
236	58
238	63
240	55
242	53
244	52
246	47
248	45
250	54
252	40
254	34
256	56
258	50
260	55
262	45
264	39
266	39
268	45
270	50
272	46
274	48
276	39
278	45
280	38
282	46
284	36
286	44
288	37
290	37
292	24
294	40
296	47
298	46
300	46
302	29
304	26
306	43
308	35
310	20
312	35
314	29
316	35
318	27
320	24
322	22
324	31
326	30
328	25
330	39
332	23
334	24
336	21
338	21
340	35
342	29
344	22
346	32
348	19
350	20
352	22
354	16
356	24
358	31
360	25
362	19
364	17
366	18
368	16
370	16
372	14
374	22
376	19
378	21
380	20
382	11
384	11
386	19
388	17
390	18
392	13
394	16
396	13
398	18
400	17
402	14
404	17
406	15
408	10
410	14
412	15
414	13
416	12
418	13
420	21
422	17
424	15
426	13
428	21
430	11
432	17
434	15
436	10
438	9
440	13
442	15
444	15
446	13
448	18
450	14
452	9
454	15
456	14
458	11
460	13
462	13
464	10
466	11
468	13
470	11
472	12
474	10
476	12
478	12
480	15
482	10
484	10
486	8
488	11
490	5
492	12
494	8
496	19
498	9
500	8
502	9
504	15
506	11
508	10
510	9
512	10
514	11
516	10
518	11
520	9
522	14
524	6
526	6
528	19
530	8
532	5
534	8
536	8
538	10
540	6
542	9
544	7
546	13
548	9
550	7
552	13
554	10
556	10
558	7
560	11
562	7
564	4
566	6
568	8
570	7
572	8
574	3
576	8
578	7
580	5
582	11
584	5
586	11
588	10
590	4
592	3
594	9
596	10
598	5
600	11
602	3
604	3
606	7
608	9
610	6
612	5
614	3
616	9
618	8
620	4
622	9
624	6
626	5
628	3
630	7
632	6
634	9
636	6
638	5
640	6
642	5
644	8
646	6
648	4
650	3
652	8
654	3
656	4
658	7
660	6
662	4
664	4
666	10
668	4
670	10
672	2
676	7
678	6
680	4
682	4
684	2
686	6
688	4
690	1
692	5
694	3
696	4
698	4
700	4
702	1
704	5
706	5
708	4
710	2
712	1
714	3
716	3
718	6
720	4
722	2
724	3
726	3
728	5
730	5
732	2
734	2
736	3
738	6
740	4
742	5
744	1
746	7
748	3
750	4
752	4
754	3
756	3
758	2
760	3
762	2
764	3
766	5
768	1
770	4
772	4
774	3
776	1
778	6
780	4
782	1
784	4
786	5
788	5
790	1
792	2
796	4
798	5
800	1
802	3
804	1
806	3
808	2
810	3
812	1
814	2
816	3
818	4
820	2
824	1
826	1
828	4
830	4
832	4
834	1
836	3
838	6
840	3
842	3
844	3
846	3
848	2
850	3
852	2
854	5
856	3
858	3
860	5
862	2
864	3
866	2
868	2
870	3
874	2
876	1
878	1
880	2
882	2
884	5
886	4
888	4
890	3
894	1
896	2
898	3
900	1
902	3
904	5
906	3
908	1
910	1
912	1
914	1
916	2
918	5
920	1
922	2
924	3
926	2
928	3
930	1
934	1
936	2
938	1
940	2
942	2
950	1
952	1
954	3
956	2
958	4
960	3
962	2
964	2
966	1
968	1
970	1
972	4
974	3
976	1
980	3
982	2
984	2
986	1
988	3
992	4
994	1
996	1
998	1
1000	2
1002	1
1004	1
1006	2
1010	3
1012	1
1014	1
1016	1
1020	2
1022	1
1024	2
1026	3
1028	4
1032	6
1034	2
1036	4
1038	2
1040	1
1042	2
1044	3
1046	2
1050	3
1052	2
1058	1
1060	1
1062	1
1064	3
1068	4
1074	1
1078	2
1082	2
1084	2
1086	1
1088	2
1090	1
1092	1
1098	3
1102	1
1104	1
1106	1
1108	3
1110	1
1112	2
1116	1
1118	1
1122	1
1124	3
1128	1
1130	2
1134	1
1136	1
1138	2
1140	2
1142	5
1148	1
1150	1
1154	1
1166	1
1168	1
1172	2
1178	1
1182	2
1186	2
1188	1
1190	2
1192	1
1194	1
1196	1
1198	1
1200	1
1202	1
1204	2
1210	2
1212	1
1214	1
1216	3
1218	1
1220	1
1222	1
1226	2
1230	1
1232	1
1236	2
1240	1
1242	1
1244	2
1246	1
1248	1
1252	2
1254	2
1260	2
1270	2
1276	1
1278	1
1282	2
1284	2
1286	1
1288	1
1290	1
1292	1
1294	3
1296	3
1298	1
1302	1
1304	2
1306	2
1308	2
1310	2
1314	1
1316	1
1318	1
1322	1
1324	1
1328	3
1330	2
1332	2
1348	1
1350	2
1352	1
1354	1
1356	1
1358	1
1364	1
1366	1
1368	1
1370	1
1372	1
1374	1
1376	2
1378	1
1382	1
1384	1
1390	2
1400	1
1402	2
1406	1
1410	1
1412	1
1416	1
1424	1
1426	3
1428	1
1436	1
1440	1
1442	2
1448	1
1450	1
1454	1
1460	2
1472	1
1478	1
1480	2
1482	2
1486	2
1490	1
1492	1
1494	1
1496	1
1498	1
1500	1
1504	1
1508	1
1510	2
1514	1
1518	2
1520	1
1524	2
1534	1
1544	1
1546	1
1552	1
1560	1
1562	1
1564	1
1568	1
1570	1
1576	1
1578	1
1584	1
1610	1
1626	1
1628	2
1632	2
1642	2
1646	2
1656	1
1662	1
1664	2
1668	1
1672	2
1676	1
1678	1
1692	1
1696	1
1700	1
1702	1
1712	1
1714	1
1720	1
1726	1
1728	1
1732	2
1734	1
1736	2
1738	1
1740	2
1748	1
1752	2
1754	1
1758	1
1766	2
1768	1
1774	1
1776	1
1778	2
1780	3
1784	1
1786	1
1788	1
1792	1
1806	1
1810	2
1812	3
1814	1
1818	1
1820	1
1822	1
1834	2
1858	1
1868	1
1874	1
1876	1
1880	1
1882	2
1884	1
1886	1
1888	1
1918	1
1920	1
1922	1
1928	1
1940	1
1948	1
1950	1
1954	1
1968	1
1976	1
1984	1
1986	1
1996	1
2008	1
2020	1
2024	1
2042	2
2044	1
2046	1
2064	1
2066	1
2078	2
2082	1
2092	1
2106	3
2114	1
2116	1
2122	1
2124	1
2132	1
2144	2
2166	1
2180	1
2202	1
2212	1
2214	1
2274	1
2276	1
2284	1
2290	1
2294	1
2300	1
2304	2
2316	1
2330	1
2332	1
2334	1
